var name, type , #
Morph>>privateAddAllMorphs:atIndex:>>temp>>myWorld,UndefinedObject,25720,WorldMorph,252
HandMorph>>handleEvent:>>12>>temp>>pos,Point,554
WorldState>>startStepping:at:selector:arguments:stepTime:>>arg>>args,UndefinedObject,26
Morph>>removeMorph:>>arg>>aMorph,ProceedDialogWindow,1,QuestionWithoutCancelDialogWindow,1,TopLeftGripMorph,4,ChooseDropListDialogWindow,1,SeparatorMorph,5,DenyDialogWindow,1,TextEntryDialogWindow,2,GrowlMorph,1,ImageMorph,31,GeneralScrollBar,13,WindowEdgeGripMorph,16,Morph,9,SimpleBalloonMorph,1,BracketMorph,52,IdentifierChooserMorph,5,MessageDialogWindow,1,SystemProgressMorph,2,BottomLeftGripMorph,4,BottomRightGripMorph,4,AlignmentMorph,4,QuestionDialogWindow,2,PluggableDialogWindow,6,LabelMorph,2024,AlphaImageMorph,16,AlertDialogWindow,1,JobProgressMorph,2,FreeTypeFontSelectorDialogWindow,1,MultistateButtonMorph,94,ErrorDialogWindow,1,TopRightGripMorph,4,TextMorph,1,ColorSelectorDialogWindow,1,FileDialogWindow,2,ScrollBar,6144,StringMorph,14
DropEvent>>wasHandled,True,4,False,4
MorphExtension>>layoutProperties:>>arg>>newProperties,TableLayoutProperties,70033,LayoutProperties,11771
MorphExtension>>valueOfProperty:ifAbsent:>>arg>>aBlock,BlockClosure,3366794,True,1,UndefinedObject,88
WorldMorph>>startStepping:at:selector:arguments:stepTime:>>arg>>stepTime,SmallInteger,5,UndefinedObject,21
Morph>>areasRemainingToFill:>>arg>>aRectangle,Rectangle,604
MorphicEventDispatcher>>handleMouseDown:>>arg>>anEvent,MouseButtonEvent,192
HandMorph>>grabMorph:from:>>temp>>grabbed,QuestionDialogWindow,2,PluggableDialogWindow,2,TextEntryDialogWindow,4
KeyboardEvent>>keyValue,SmallInteger,91
HandMorph>>generateMouseEvent:>>temp>>oldButtons,SmallInteger,588
Morph>>navigationKey:>>4>>arg>>win,PluggableDialogWindow,14,TextEntryDialogWindow,15
MorphicEventDispatcher>>dispatchWindowEvent:with:>>arg>>aMorph,WorldMorph,1
WorldMorph>>wantsWindowEvent:>>arg>>anEvent,WindowEvent,1
BorderStyle>>trackColorFrom:>>arg>>aMorph,DropListMorph,107,AlertDialogWindow,2,FreeTypeFontSelectorDialogWindow,2,EditableDropListMorph,20,ErrorDialogWindow,2,RubScrolledTextMorph,54,IconicButton,143,LazyMorphTreeNodeMorph,24098,RubCursor,5,GLMFoundationBrick,7,TaskbarMorph,1575,ScrollBar,6099,GLMTabLabelBrick,4,HSVColorSelectorMorph,84,JobProgressBarMorph,79,Morph,300778,PluggableDialogWindow,70,TransformMorph,168533,TransformWithLayoutMorph,322,GLMSystemWindow,7,RubTextScrollPane,14,SimpleBalloonMorph,6,PluggableIconListMorph,25,JobProgressMorph,168,DenyDialogWindow,2,RubPrimarySelectionMorph,12,ProceedDialogWindow,2,IdentifierChooserMorph,10,PluggableMorphListMorph,176,GrowlMorph,20,QuestionWithoutCancelDialogWindow,2,ColorSelectorDialogWindow,2,StandardWindow,48,FuzzyLabelMorph,8,LazyMorphListMorph,54,ProgressBarMorph,40,QuestionDialogWindow,15,RubAdornmentDisplayer,5,LazyListMorph,51,SystemProgressMorph,36,WindowEdgeGripMorph,976,DockingBarToggleMenuItemMorph,39,GLMTabSelectorBrick,8,CheckboxMorph,83,PluggableTextMorph,128,PluggableListMorph,355,CheckboxButtonMorph,16454,FileDialogWindow,3,IndentingListItemMorph,1642,MorphTreeResizerMorph,73,MultistateButtonMorph,673,HandMorph,572,PluggableTextFieldMorph,9379,TabLabelMorph,40,MorphDropListMorph,47,ControlButtonMorph,135,MessageDialogWindow,2,StringMorph,99948,TreeListMorph,44,LabelMorph,19722,PanelMorph,223,PolygonMorph,22,MorphTreeTransformMorph,1961,TopLeftGripMorph,125,PluggableToggleButtonMorph,18,PluggableButtonMorph,3936,AlphaImageMorph,2191,ImageMorph,352804,LockableTabMorph,10,ToggleMenuItemMorph,1179,MorphTreeNodeMorph,113173,GeneralScrollPane,2048,RubEditingArea,12,SVColorSelectorMorph,16,TopRightGripMorph,133,PlainGroupboxMorph,227,TextEntryDialogWindow,79,BorderedMorph,137841,ChooseDropListDialogWindow,2,BottomLeftGripMorph,132,HSVAColorSelectorMorph,38,BottomRightGripMorph,133,SystemWindow,63,TabMorph,38,EmbossedStringMorph,8,MorphTreeColumnButton,138,BracketMorph,70
MorphExtension>>hasProperty:>>arg>>aSymbol,ByteSymbol,9701
Morph>>handleDropMorph:>>arg>>anEvent,DropEvent,6
Morph>>hResizing>>temp>>props,TableLayoutProperties,161894,GLMBrickLayoutProperties,1,UndefinedObject,191455,LayoutProperties,87766
Morph>>doLayoutIn:>>temp>>priorBounds,Rectangle,347428
BorderedMorph>>borderWidth:>>arg>>anInteger,SmallInteger,110227
WorldState>>interCyclePause:>>arg>>milliSecs,SmallInteger,67938
MouseWheelEvent>>setType:position:direction:buttons:hand:stamp:>>arg>>evtButtons,SmallInteger,4
HandMorph>>noticeMouseOver:event:>>arg>>anEvent,MouseEvent,16774
Morph>>justDroppedInto:event:>>arg>>anEvent,DropEvent,4
HandMorph>>waitForClicksOrDrag:event:selectors:threshold:>>arg>>threshold,SmallInteger,10
Morph>>findDeepSubmorphThat:ifAbsent:>>arg>>block2,BlockClosure,64
Morph>>repelsMorph:event:>>arg>>aMorph,QuestionDialogWindow,1,PluggableDialogWindow,1,TextEntryDialogWindow,5
Morph>>minimumExtent:>>arg>>aPoint,Point,49,UndefinedObject,24
Morph>>startStepping:at:arguments:stepTime:>>arg>>args,UndefinedObject,6
Morph>>ownerThatIsA:>>1>>arg>>m,TabManagerMorph,6,StandardWindow,167,TextEntryDialogWindow,20,MorphTreeMorph,228,PluggableMorphListMorph,89,Morph,27,PluggableTextMorph,40,IdentifierChooserMorph,20,PlainGroupboxMorph,20,RubScrolledTextMorph,8,PluggableIconListMorph,18,PluggableTextFieldMorph,30280,PaginatedMorphTreeMorph,104,PanelMorph,2029,PluggableDialogWindow,329,ExpanderMorph,61,ToolDockingBarMorph,3,FreeTypeFontSelectorDialogWindow,68,MorphTreeTransformMorph,2,SystemWindow,70,TreeListMorph,134,GroupboxMorph,268,PluggableListMorph,113,GeneralScrollPane,45,MorphTreeNodeMorph,2,FileDialogWindow,200,WorldMorph,20,LazyMorphTreeMorph,39
HandMorph>>removeMouseListener:>>arg>>anObject,StandardWindow,1
MouseOverHandler>>handleAsMouseEnter:>>arg>>anEvent,MouseButtonEvent,21,MouseMoveEvent,81,MouseEvent,65
Morph>>startDrag:>>arg>>evt,MouseButtonEvent,4
Morph>>startStepping:at:arguments:stepTime:>>arg>>aSelector,ByteSymbol,6
HandMorph>>sendMouseEvent:>>arg>>anEvent,MouseButtonEvent,28,MouseWheelEvent,4,MouseMoveEvent,554,MouseEvent,69840
Morph>>submorphBounds>>1>>temp>>subBox,Rectangle,649555
UserInputEvent>>transformBy:>>arg>>aMorphicTransform,MorphicTransform,8612,IdentityTransform,98077
HandMorph>>hasChanged,True,829,False,38
Morph>>formerPosition:>>arg>>formerPosition,Point,4,UndefinedObject,4
MouseMoveEvent>>setType:startPoint:endPoint:trail:buttons:hand:stamp:>>arg>>stamp,SmallInteger,943
Morph>>on:send:to:withValue:>>arg>>value,PluggableButtonMorph,356
MouseOverHandler>>transform:from:andSendTo:>>temp>>transformedEvent,MouseButtonEvent,55,MouseMoveEvent,198,MouseEvent,9
Morph>>clearArea>>1>>arg>>each,TaskbarMorph,462
MorphicEventDispatcher>>dispatchDefault:with:>>temp>>localEvt,MouseButtonEvent,24,MouseWheelEvent,80,MouseMoveEvent,8376,MouseEvent,102479
HandMorph>>sendListenEvent:to:>>arg>>anEvent,MouseWheelEvent,8,KeyboardEvent,182,MouseButtonEvent,76,MouseMoveEvent,1116,WindowEvent,1
PasteUpMorph>>drawBackgroundSketchOn:>>arg>>aCanvas,FormCanvas,57
PasteUpMorph>>becomeActiveDuring:>>temp>>priorEvent,UndefinedObject,80,KeyboardEvent,22,MouseButtonEvent,3,MouseMoveEvent,57,WindowEvent,1,MouseEvent,3707
Morph>>allOwnersDo:>>arg>>aBlock,BlockClosure,94531
PasteUpMorph>>addMorphInLayer:>>arg>>aMorph,TaskbarMorph,4
HandMorph>>addListener:to:>>arg>>aListenerGroup,UndefinedObject,1
Morph>>changeProportionalLayout>>temp>>layout,UndefinedObject,11
WorldMorph>>stopStepping:selector:>>arg>>aMorph,PluggableDialogWindow,4,QuestionDialogWindow,1,TextEntryDialogWindow,1,TextMorphForFieldView,7
WorldState>>displayWorld:submorphs:>>10>>arg>>h,HandMorph,38
HandMorph>>invalidRect:from:>>arg>>aMorph,QuestionDialogWindow,4,PluggableDialogWindow,4,TextEntryDialogWindow,10,HandMorph,781
HandMorph>>sendEvent:focus:clear:>>arg>>anEvent,MouseWheelEvent,4,KeyboardEvent,91,MouseButtonEvent,28,MouseMoveEvent,554,WindowEvent,1,DropEvent,4,MouseEvent,69840
HandMorph>>sendEvent:focus:clear:>>temp>>result,MorphicEventDispatcher,13,WorldMorph,10689,ByteSymbol,55949
HandMorph>>mouseTrailFrom:>>temp>>trail,WriteStream,556
Morph>>privateAddAllMorphs:atIndex:>>temp>>otherSubmorphs,Array,25972
Morph>>openInWindowLabeled:inWorld:>>arg>>aWorld,WorldMorph,11
Morph>>addAlarm:with:after:>>arg>>delayTime,SmallInteger,6
WorldMorph>>printOn:>>arg>>aStream,LimitedWriteStream,1
WorldState>>displayWorld:submorphs:>>5>>arg>>h,HandMorph,38
HandMorph>>fullDrawOn:>>temp>>roundCorners,False,34
MouseOverHandler>>inform:to:originatedFrom:ifNotFocusedDo:>>arg>>aLeftMorph,StandardWindow,5,TransformMorph,14,TextMorphForFieldView,6,BorderedMorph,2,TextEntryDialogWindow,14,MorphTreeMorph,8,Morph,44,PlainGroupboxMorph,18,PluggableTextFieldMorph,14,AlignmentMorph,38,PanelMorph,108,QuestionDialogWindow,26,PluggableDialogWindow,22,LabelMorph,38,MorphTreeTransformMorph,6,MultistateButtonMorph,2,PluggableButtonMorph,10,MorphTreeNodeMorph,12,WorldMorph,91,ScrollBar,2,StringMorph,10
Morph>>privateAddAllMorphs:atIndex:>>6>>temp>>itsOwner,UndefinedObject,29467
BorderStyle>>frameRectangle:on:>>arg>>aRectangle,Rectangle,5320
UserInputEvent>>handler,UndefinedObject,157,PluggableButtonMorph,6,PluggableDialogWindow,39,TextEntryDialogWindow,19,PluggableTextFieldMorph,5,TextMorphForFieldView,1,QuestionDialogWindow,10,WorldMorph,27
Morph>>addAllMorphs:>>arg>>aCollection,OrderedCollection,25961
Morph>>privateAddMorph:atIndex:>>6>>arg>>i,SmallInteger,21
Morph>>layoutInBounds:>>temp>>aSymbol,ByteSymbol,13392
Morph>>mouseEnter:>>arg>>evt,MouseMoveEvent,11
WorldMorph>>invalidRect:from:>>arg>>damageRect,Rectangle,10272
MouseButtonEvent>>position,Point,32
MorphicEventDispatcher>>handleWindowEvent:>>arg>>anEvent,WindowEvent,1
Morph>>justDroppedInto:event:>>arg>>aMorph,WorldMorph,4
MorphicEventDispatcher>>handleMouseWheel:>>arg>>anEvent,MouseWheelEvent,84
WorldState>>adjustAlarmTimes:>>arg>>nowTime,SmallInteger,2
WorldState>>displayWorld:submorphs:>>arg>>submorphs,Array,67972
WorldState>>lastCycleTime,SmallInteger,67938
Morph>>privateAddMorph:atIndex:>>arg>>index,SmallInteger,193970
DropEvent>>wasHandled:>>arg>>aBool,True,4
Morph>>invalidRect:>>arg>>damageRect,Rectangle,1817120
MouseMoveEvent>>wasHandled,False,943
Morph>>privateOwner:>>arg>>aMorph,DropListMorph,10,AlertDialogWindow,2,MorphTreePager,45,FreeTypeFontSelectorDialogWindow,2,EditorFindReplaceDialogWindow,10,EditableDropListMorph,2,ErrorDialogWindow,2,IconicButton,62,LazyMorphTreeNodeMorph,504,TabBarMorph,37,HColorSelectorMorph,32,TaskbarMorph,178,ScrollBar,73852,LazyMorphTreeMorph,7,HSVColorSelectorMorph,6,PluggableSliderMorph,24,PluggableDialogWindow,48,Morph,23406,JobProgressBarMorph,2,TransformMorph,3257,TransformWithLayoutMorph,15,GroupboxMorph,26,SimpleBalloonMorph,1,PluggableIconListMorph,10,ToolDockingBarMorph,2,WorldMorph,53,JobProgressMorph,3,DenyDialogWindow,2,ProceedDialogWindow,2,IdentifierChooserMorph,10,PluggableMorphListMorph,16,GrowlMorph,2,QuestionWithoutCancelDialogWindow,2,ColorSelectorDialogWindow,2,StandardWindow,77,LazyMorphListMorph,96,MenuMorph,3,QuestionDialogWindow,4,SystemProgressMorph,1,ExpanderTitleMorph,4,TabLabelItem,27,CheckboxMorph,4048,PluggableTextMorph,13,UndefinedObject,97248,PaginatedMorphTreeMorph,23,PluggableListMorph,46,FileDialogWindow,20,MorphDropListMorph,4,IconicListItem,192,HandMorph,8,PluggableTextFieldMorph,9086,ControlButtonMorph,240,TabLabelMorph,13,MessageDialogWindow,2,TreeListMorph,14,MorphTreeChunkPager,20,MorphTreeTransformMorph,37631,PanelMorph,694,TabGroupMorph,2,PluggableToggleButtonMorph,6,PluggableButtonMorph,772,EmbeddedMenuMorph,168,LockableTabMorph,2,GeneralScrollBar,176,ColorPresenterMorph,2,MorphTreeNodeMorph,28646,GeneralScrollPane,21,SVColorSelectorMorph,8,PlainGroupboxMorph,12,TextEntryDialogWindow,20,BorderedMorph,75364,ChooseDropListDialogWindow,2,ExpanderMorph,6,HSVAColorSelectorMorph,4,SystemWindow,130,AlignmentMorph,1611,TabMorph,6,MorphTreeColumnButton,24,MorphTreeMorph,40,TabManagerMorph,2,TabSelectorMorph,15,AColorSelectorMorph,38,ColorChooserMorph,1
Morph>>rowMorphForNode:inColumn:>>arg>>aColumn,MorphTreeColumn,4508
HandMorph>>keyboardFocus,IdentifierChooserMorph,1,PluggableToggleButtonMorph,3,TreeListMorph,2,PaginatedMorphTreeMorph,3,UndefinedObject,2,RubEditingArea,1,SystemWindow,1,DropListMorph,19,PluggableTextFieldMorph,6,PluggableListMorph,1,PluggableButtonMorph,60,TextMorphForFieldView,6,MorphTreeMorph,5,LazyMorphTreeMorph,2
WorldMorph>>defer:>>arg>>aValuable,BlockClosure,20
HandMorph>>addListener:to:>>arg>>anObject,StandardWindow,1
PasteUpMorph>>taskList>>1>>arg>>e,SystemProgressMorph,7,StandardWindow,7,SystemWindow,7,GrowlMorph,7,PluggableDialogWindow,7,GLMSystemWindow,7,NautilusWindow,7,ImageMorph,7,TaskbarMorph,7
Morph>>addedMorph:>>arg>>aMorph,DropListMorph,5,AlertDialogWindow,1,TextMorph,279,MorphTreePager,1,FreeTypeFontSelectorDialogWindow,1,EditableDropListMorph,1,TextMorphForFieldView,3033,ErrorDialogWindow,1,IconicButton,31,TabBarMorph,1,HColorSelectorMorph,4,SeparatorMorph,10,ScrollBar,6165,LazyMorphTreeMorph,1,HSVColorSelectorMorph,3,PluggableSliderMorph,4,JobProgressBarMorph,2,Morph,23504,PluggableDialogWindow,10,TransformMorph,3053,TransformWithLayoutMorph,5,GroupboxMorph,13,SimpleBalloonMorph,1,PluggableIconListMorph,2,ToolDockingBarMorph,1,JobProgressMorph,1,DenyDialogWindow,1,TextMorphForEditView,4,ProceedDialogWindow,1,IdentifierChooserMorph,5,PluggableMorphListMorph,1,GrowlMorph,2,QuestionWithoutCancelDialogWindow,1,ColorSelectorDialogWindow,1,StandardWindow,4,FuzzyLabelMorph,1,LazyMorphListMorph,6,ProgressBarMorph,1,QuestionDialogWindow,4,LazyListMorph,12,SystemProgressMorph,1,WindowEdgeGripMorph,120,TabLabelItem,4,DockingBarToggleMenuItemMorph,1,CheckboxMorph,1011,PluggableTextMorph,4,PaginatedMorphTreeMorph,3,PluggableListMorph,5,CheckboxButtonMorph,1012,FileDialogWindow,2,IndentingListItemMorph,207,MorphTreeResizerMorph,6,MultistateButtonMorph,192,PluggableTextFieldMorph,3028,IconicListItem,33,TabLabelMorph,9,MorphDropListMorph,1,ControlButtonMorph,14,MorphTreeChunkPager,1,MessageDialogWindow,1,StringMorph,24767,TreeListMorph,3,LabelMorph,3999,PanelMorph,340,MorphTreeTransformMorph,9,TabGroupMorph,1,TopLeftGripMorph,30,PluggableToggleButtonMorph,3,PluggableButtonMorph,506,AlphaImageMorph,277,ImageMorph,75988,LockableTabMorph,5,EmbeddedMenuMorph,5,ColorPresenterMorph,2,GeneralScrollBar,16,ToggleMenuItemMorph,171,GeneralScrollPane,5,SVColorSelectorMorph,4,TopRightGripMorph,30,PlainGroupboxMorph,12,TextEntryDialogWindow,6,BorderedMorph,74052,ChooseDropListDialogWindow,1,ExpanderMorph,2,BottomLeftGripMorph,30,HSVAColorSelectorMorph,2,BottomRightGripMorph,30,SystemWindow,13,AlignmentMorph,1075,TabMorph,22,MorphTreeColumnButton,10,MorphTreeMorph,5,BracketMorph,70,EmbossedStringMorph,1,TabManagerMorph,1,TabSelectorMorph,1,AColorSelectorMorph,5,ColorChooserMorph,1
Morph>>changed:>>arg>>anAspect,Array,2,ByteSymbol,12208
Morph>>isWindowActive:>>arg>>aSystemWindow,DenyDialogWindow,93,ProceedDialogWindow,93,QuestionWithoutCancelDialogWindow,93,QuestionDialogWindow,128,ColorSelectorDialogWindow,93,NautilusWindow,110,FileDialogWindow,184,PluggableDialogWindow,467,ChooseDropListDialogWindow,93,MessageDialogWindow,93,SystemWindow,945,AlertDialogWindow,93,EditorFindReplaceDialogWindow,4,ErrorDialogWindow,93,GLMSystemWindow,153,StandardWindow,377,TextEntryDialogWindow,185,FreeTypeFontSelectorDialogWindow,93
Morph>>addMorphInFrontOfLayer:>>1>>arg>>each,StandardWindow,20,ChooseDropListDialogWindow,3,DenyDialogWindow,3,TextEntryDialogWindow,18,GrowlMorph,4,TaskbarMorph,246,GLMSystemWindow,2,MessageDialogWindow,3,SystemProgressMorph,238,QuestionDialogWindow,7,PluggableDialogWindow,53,AlertDialogWindow,3,SystemWindow,39,ErrorDialogWindow,3,FreeTypeFontSelectorDialogWindow,3,ProceedDialogWindow,3,QuestionWithoutCancelDialogWindow,3,ColorSelectorDialogWindow,3,FileDialogWindow,6
WorldMorph>>acceptDroppingMorph:event:>>2>>arg>>m,TopLeftGripMorph,3,AlignmentMorph,4,WindowEdgeGripMorph,12,TopRightGripMorph,3,BottomRightGripMorph,3,BottomLeftGripMorph,3,PanelMorph,4
WorldState>>startStepping:at:selector:arguments:stepTime:>>arg>>stepTime,SmallInteger,5,UndefinedObject,21
MorphExtension>>fillStyle:>>arg>>anObject,SolidFillStyle,68561,GradientFillStyle,290,UndefinedObject,138942,InfiniteForm,3,InterpolatedGradientFillStyle,4,ImageFillStyle,4470,Color,26111
HandMorph>>targetOffset,Point,17
Morph>>addMorphCentered:>>arg>>aMorph,ImageMorph,75364
Morph>>fullBounds,Rectangle,735659,UndefinedObject,2003715
WorldState>>is:overlappingDamagedAreaIn:>>arg>>damageList,OrderedCollection,1
WorldState>>runLocalStepMethodsIn:>>temp>>priorWorld,WorldMorph,67938
HandMorph>>spawnBalloonFor:>>arg>>aMorph,PluggableButtonMorph,1
HandMorph>>newMouseFocus:>>arg>>aMorphOrNil,UndefinedObject,21,TextEntryDialogWindow,3,PluggableDialogWindow,5,PluggableButtonMorph,2,TextMorphForFieldView,1,QuestionDialogWindow,2
Morph>>bounds:>>temp>>newExtent,Point,336478
Morph>>privateFullMoveBy:>>1>>arg>>each,TabBarMorph,1,MorphTreeMorph,32,TransformMorph,19225,PlainGroupboxMorph,35,TopRightGripMorph,58,DropListMorph,24,MorphDropListMorph,11,DockingBarToggleMenuItemMorph,2,AlignmentMorph,2398,BracketMorph,120,CheckboxButtonMorph,6046,MorphTreeResizerMorph,12,Morph,27938,AlphaImageMorph,452,TextEntryDialogWindow,5,MorphTreeChunkPager,3,PluggableMorphListMorph,13,FuzzyLabelMorph,5,ScrollBar,167,MorphTreePager,3,LabelMorph,9461,SVColorSelectorMorph,21,PluggableSliderMorph,18,TopLeftGripMorph,58,ToolDockingBarMorph,1,PluggableTextMorph,19,TabSelectorMorph,5,TabGroupMorph,4,TransformWithLayoutMorph,10,TabLabelItem,7,BottomLeftGripMorph,58,QuestionDialogWindow,1,LazyMorphTreeMorph,1,PaginatedMorphTreeMorph,6,ColorPresenterMorph,12,PluggableButtonMorph,925,GroupboxMorph,45,EditableDropListMorph,5,CheckboxMorph,4038,PluggableDialogWindow,24,JobProgressBarMorph,1,HSVAColorSelectorMorph,9,WindowEdgeGripMorph,232,IconicButton,39,PanelMorph,955,ImageMorph,46585,MultistateButtonMorph,136,HColorSelectorMorph,21,PluggableIconListMorph,14,BorderedMorph,90268,TextMorphForFieldView,29,ControlButtonMorph,69,SeparatorMorph,15,GeneralScrollBar,7,BottomRightGripMorph,58,TreeListMorph,15,ProgressBarMorph,2,MorphTreeTransformMorph,48,PluggableListMorph,23,PluggableTextFieldMorph,10099,HSVColorSelectorMorph,16,ExpanderTitleMorph,12,AColorSelectorMorph,26,StringMorph,24730,ToggleMenuItemMorph,168,GeneralScrollPane,5,EmbossedStringMorph,5,MorphTreeColumnButton,30,ColorChooserMorph,5,TextMorph,619,TabLabelMorph,5,ExpanderMorph,10
WorldState>>drawWorld:submorphs:invalidAreasOn:>>3>>temp>>rectToFill,Rectangle,534,UndefinedObject,132
WorldState>>removeAlarm:for:>>1>>arg>>any,MorphicAlarm,14
KeyboardEvent>>scanCode,SmallInteger,91
MouseOverHandler>>is:withFocusOver:>>arg>>aMorph,StandardWindow,5,TransformMorph,14,TextMorphForFieldView,6,BorderedMorph,2,TextEntryDialogWindow,14,MorphTreeMorph,8,Morph,44,PlainGroupboxMorph,18,PluggableTextFieldMorph,14,AlignmentMorph,38,PanelMorph,108,QuestionDialogWindow,26,PluggableDialogWindow,22,LabelMorph,38,MorphTreeTransformMorph,6,MultistateButtonMorph,2,PluggableButtonMorph,10,MorphTreeNodeMorph,12,WorldMorph,91,ScrollBar,2,StringMorph,10
MorphicEvent>>timeStamp,SmallInteger,69841
Morph>>canDrawBorder:>>arg>>aBorderStyle,DashedBorder,1,RaisedBorder,50,SimpleBorder,77476,Pharo3TabPanelBorder,7,InsetBorder,3228
WorldState>>removeAlarm:for:>>arg>>aTarget,RubCursor,4,HandMorph,143
Morph>>layoutFrame:>>arg>>aLayoutFrame,LayoutFrame,753
MouseOverHandler>>is:withFocusOver:>>temp>>focusedMorph,UndefinedObject,238,TextEntryDialogWindow,18,PluggableDialogWindow,35,PluggableButtonMorph,140,TextMorphForFieldView,56,QuestionDialogWindow,3
MorphExtension>>sticky,True,369,False,183713
DropEvent>>transformBy:>>arg>>aMorphicTransform,MorphicTransform,1,IdentityTransform,87
Morph>>justGrabbedFrom:>>arg>>formerOwner,WorldMorph,4
HandMorph>>temporaryCursorOffset,Point,4,UndefinedObject,11
MouseWheelEvent>>setType:position:direction:buttons:hand:stamp:>>arg>>dirSymbol,Character,4
MouseMoveEvent>>type,ByteSymbol,943
Morph>>vResizing:>>arg>>aSymbol,ByteSymbol,85060
